aDPS,rDPS,nDPS,Class
12311.99032,11206.69578,11206.69578,SAM
11730.17222,11206.17459,11206.17459,SAM
11345.99012,11203.22722,10704.9644,RPR
11158.625,11202.94751,10646.78804,RPR
11809.42998,11202.79218,11202.79218,SAM
12308.52217,11202.57768,11202.57768,SAM
12335.23768,11201.65305,11201.65305,SAM
11946.00987,11201.31009,11201.31009,SAM
11960.62866,11200.71444,11200.71444,SAM
11915.8461,11199.87559,11199.87559,SAM
11812.41685,11199.79294,11199.79294,SAM
11127.64989,11199.72951,10713.00439,RPR
11274.54489,11199.70433,10690.13203,RPR
12104.39793,11199.16424,11199.16424,SAM
11344.54466,11197.19893,10714.84502,RPR
12258.92678,11197.05298,11197.05298,SAM
11801.31564,11196.57751,11196.57751,SAM
11311.40464,11193.64297,10717.75852,RPR
11431.11252,11188.33294,10606.93266,RPR
11078.80407,11173.77406,10635.48648,RPR
11268.00121,11173.46982,10632.87507,RPR
11256.55185,11169.43105,10693.38875,RPR
11449.12501,11159.43489,10621.74416,RPR
11036.69971,11155.25179,10724.01977,RPR
11327.09858,11154.53811,10736.48154,RPR
11246.90205,11150.01961,10620.3361,RPR
11484.40353,11144.62923,10661.54423,RPR
11254.9891,11138.74456,10668.33695,RPR
10948.66757,11125.91622,10651.34668,RPR
10923.1108,11122.19452,10628.53194,RPR
11112.3537,11120.56513,10626.567,RPR
11283.36333,11113.99185,10694.67331,RPR
11065.18063,11105.2283,10596.07524,RPR
11222.62058,11104.63144,10602.85897,RPR
11342.16588,11095.52379,10632.62197,RPR
11010.85337,11079.67344,10573.54448,RPR
11147.72926,11071.54859,10532.00387,RPR
11232.39107,11070.68601,10587.87884,RPR
11024.26608,11070.55416,10586.517,RPR
11194.23339,11069.68621,10587.77666,RPR
11099.81461,11062.43246,10555.7641,RPR
10786.58569,11055.68852,10586.58816,RPR
11229.2861,11053.42223,10544.69535,RPR
11060.73246,11051.90236,10580.29694,RPR
10975.56447,11050.09493,10559.33382,RPR
10839.9158,11048.71911,10586.07373,RPR
11342.14591,11040.552,10618.24566,RPR
11203.22075,11036.77006,10547.62792,RPR
11173.62754,11033.94007,10591.1811,RPR
11053.27593,11029.77479,10481.15307,RPR
11301.23523,11029.4964,10563.15696,RPR
11045.65343,11029.20216,10539.04365,RPR
11158.40211,11027.58452,10570.45689,RPR
11029.24098,11027.09317,10517.07194,RPR
10947.97692,11025.20294,10483.76652,RPR
11016.68637,11022.3964,10508.78228,RPR
11037.45651,11013.71986,10522.96276,RPR
10874.94288,11011.11196,10487.39855,RPR
10655.76272,11009.8747,10548.07896,RPR
10972.97356,11009.86617,10530.40712,RPR
11470.06494,11007.76601,10559.11827,RPR
10814.47836,11004.29793,10550.05771,RPR
10956.26817,11004.09554,10547.1355,RPR
10822.9745,10995.84062,10530.4413,RPR
10930.9108,10988.72148,10479.58254,RPR
11131.33169,10987.28991,10561.75884,RPR
11100.74876,10986.22975,10524.6456,RPR
11199.62238,10981.48175,10428.81904,RPR
10891.03377,10979.27118,10523.1393,RPR
11336.94767,10977.54616,10573.95332,RPR
11065.03088,10976.04192,10464.33654,RPR
10789.92816,10975.06094,10508.9006,RPR
10780.49806,10973.44171,10525.61111,RPR
11117.15436,10971.26139,10562.9771,RPR
11094.56958,10967.48481,10512.67234,RPR
11194.05718,10966.83102,10491.46796,RPR
10905.48906,10965.00672,10490.36478,RPR
10924.66143,10963.03877,10490.53663,RPR
11092.49388,10960.14107,10470.12502,RPR
11018.49792,10957.44015,10485.04868,RPR
10960.84495,10955.57953,10399.75899,RPR
11283.93937,10952.79841,10537.07913,RPR
11158.25898,10952.13873,10506.41924,RPR
11215.19067,10951.85115,10453.9429,RPR
11042.36321,10949.07382,10474.62232,RPR
11017.6153,10944.30878,10460.2626,RPR
10613.76123,10942.62037,10477.67284,RPR
10549.07678,10939.69458,10428.10975,RPR
10973.85184,10939.50999,10441.73354,RPR
10997.61776,10937.6267,10489.78921,RPR
10900.16108,10935.20026,10425.70661,RPR
10837.2756,10934.78136,10492.78418,RPR
10785.26054,10933.24436,10514.5078,RPR
10961.6659,10931.16954,10479.31815,RPR
11775.81517,11929.78047,11226.13214,MNK
11258.05304,11747.83207,10550.82217,DRG
11576.62068,11729.38201,11034.35132,MNK
11562.33902,11713.35673,10783.43702,NIN
11021.80444,11692.38163,10826.75164,NIN
11491.03597,11685.11275,10862.16394,MNK
11482.34972,11683.86181,10874.18744,MNK
11612.74131,11683.6087,10983.50614,MNK
11682.76691,11646.23592,10934.44375,MNK
11786.01593,11640.24813,10934.21909,MNK
11608.90302,11623.50798,10746.5448,NIN
11851.69208,11611.09853,10883.72747,MNK
11834.48468,11607.10118,10861.2164,MNK
11790.02363,11588.37832,10966.5294,MNK
11274.8279,11581.70011,10640.63817,NIN
11301.42524,11575.2149,10770.79588,NIN
11580.75149,11574.59184,10879.6728,MNK
11249.86745,11563.69673,10752.02537,NIN
11224.51427,11552.5754,10536.47033,DRG
11438.94742,11539.86508,10696.24322,NIN
11074.60834,11539.58325,10410.30771,DRG
11523.71766,11534.63161,10972.26688,MNK
11538.37124,11528.09768,10850.75123,MNK
11334.61647,11527.77814,10869.34229,MNK
11770.95111,11527.51727,10866.41934,MNK
11637.66833,11525.7956,10857.8942,MNK
11478.88559,11514.17863,10907.98298,MNK
11316.11439,11513.70384,10883.40561,MNK
11646.76042,11513.02504,10844.56955,MNK
11677.08201,11511.35421,10615.12604,NIN
10855.92167,11499.60637,10578.24677,DRG
11404.3675,11497.32659,10531.58765,DRG
11723.75509,11493.97168,10778.72711,MNK
11592.32346,11492.77468,10772.73945,MNK
11445.74534,11492.43201,10436.09424,DRG
11358.27857,11488.6116,10821.12294,MNK
11816.40466,11487.27985,10576.07638,NIN
11212.77676,11486.70417,10731.45455,MNK
11086.08277,11482.16203,10551.37848,NIN
11490.18347,11478.77433,10490.02316,DRG
11587.63925,11474.25968,10785.18992,MNK
11528.10143,11471.18507,10459.41182,DRG
11716.52274,11471.09533,10676.49799,MNK
11142.55563,11470.76141,10541.51169,DRG
11720.99194,11468.92355,10742.28256,MNK
11642.50173,11464.5167,10845.19776,MNK
11120.37537,11463.96133,10473.13836,DRG
11849.83355,11463.51478,10950.00475,RPR
11388.06292,11461.05489,10631.06889,NIN
11459.01443,11457.14712,10831.66125,MNK
11846.0614,11456.71484,10800.61588,MNK
11230.56765,11453.44342,10658.5122,MNK
11273.35997,11451.05447,10823.64763,MNK
11484.36688,11450.106,10807.01193,MNK
11251.96178,11448.99217,10750.13189,MNK
10877.88434,11448.31253,10447.79744,DRG
10877.03323,11442.2751,10399.75463,DRG
11094.78412,11442.01946,10429.45752,DRG
10901.71856,11441.71206,10584.54453,DRG
11468.88311,11441.20181,10677.40954,DRG
11154.37888,11439.71012,10544.79103,DRG
12208.72265,11438.36225,11438.36225,SAM
11288.52348,11438.12372,10722.69828,MNK
11511.17297,11437.55568,10830.48626,MNK
11179.45711,11430.66983,10456.75671,DRG
11217.45523,11430.10995,10699.78533,MNK
11141.81738,11429.67776,10438.145,DRG
11087.11296,11429.12408,10662.67654,NIN
11086.46155,11426.58093,10740.76336,MNK
12179.79576,11424.86301,11424.86301,SAM
11050.92895,11422.4622,10550.82123,NIN
11008.35495,11418.0332,10401.10416,DRG
11560.27338,11416.84685,10915.58153,RPR
11395.7081,11415.61673,10685.69738,MNK
10939.68895,11415.51483,10775.74692,MNK
10969.37286,11415.03983,10274.49947,DRG
11337.983,11411.27918,10789.6057,MNK
11124.36609,11409.11928,10489.01108,DRG
10827.77693,11406.78649,10437.93061,DRG
11559.62658,11406.01686,10373.96442,NIN
11306.54595,11404.77833,10518.85054,NIN
11354.74913,11404.07229,10747.78294,MNK
11274.51294,11403.29693,10457.82447,NIN
11270.77888,11400.87965,10388.28235,DRG
11526.71367,11400.53416,10404.78067,DRG
11069.15612,11400.13999,10322.54287,DRG
11255.68402,11398.67679,10530.84802,NIN
11489.517,11398.45944,10771.20141,MNK
10922.43111,11397.47816,10435.49474,DRG
11438.72417,11395.31304,10751.40841,MNK
11757.61169,11395.3102,10667.3743,MNK
11613.89107,11392.45619,10615.46066,NIN
11590.15271,11391.76052,10596.27828,NIN
11132.69759,11391.21635,10423.87015,DRG
10846.14158,11390.27876,10547.4534,NIN
11416.22863,11389.73073,10709.83193,MNK
11634.79582,11389.10309,10659.45946,MNK
11686.66398,11388.81075,10665.09808,MNK
11427.34678,11387.41576,10570.76509,NIN
11159.48233,11386.46344,10554.65899,NIN
11567.84436,11385.88279,10424.48389,NIN
11138.67372,11382.77305,10321.76263,DRG
12558.80109,11382.23465,11382.23465,SAM
10721.4784,11380.51637,10258.30078,DRG
11119.99437,11380.43468,10476.57401,DRG
11630.6308,11378.15711,10690.93654,MNK
11013.96605,11377.52533,10370.61256,DRG
11348.55785,11376.34403,10663.79472,MNK
11284.42808,11376.03838,10573.39264,NIN
10988.71334,11372.68303,10546.557,DRG
11739.5034,11371.13998,10532.54096,NIN
11236.65762,11370.83554,10710.25005,MNK
11229.04642,11370.35895,10344.65872,DRG
12066.02019,11370.07101,11370.07101,SAM
11054.55944,11368.57712,10521.83172,NIN
11482.68968,11365.6439,10508.01965,NIN
11507.45124,11365.49705,10703.31862,MNK
11474.32937,11364.29013,10512.71669,NIN
11274.91148,11363.91876,10410.74176,DRG
11260.49481,11361.49182,10667.2331,MNK
11450.56926,11361.22124,10759.12604,MNK
12213.47055,11360.72308,11360.72308,SAM
11140.10019,11359.29741,10506.83595,DRG
10984.54647,11359.19825,10391.4785,DRG
11644.2161,11357.77198,10733.40537,MNK
11616.23855,11356.87675,10537.24554,NIN
10883.41242,11356.41008,10708.75214,MNK
10961.1377,11355.00192,10513.24681,DRG
11094.1347,11354.89351,10732.15631,MNK
12069.2881,11354.87635,11354.87635,SAM
11280.42083,11352.53281,10464.57173,NIN
11507.91761,11352.44406,10510.33582,NIN
10612.29848,11352.41688,10612.29848,NIN
11291.68015,11351.05609,10576.0655,NIN
11170.20158,11350.75771,10474.28963,NIN
10922.90496,11349.74887,10400.91336,NIN
12250.41996,11348.99883,11348.99883,SAM
11127.798,11348.8025,10425.10244,NIN
11052.18374,11348.74506,10518.12022,NIN
11212.11241,11348.28319,10801.26632,MNK
11064.70486,11347.39252,10345.47232,NIN
10903.34843,11346.02527,10486.94571,NIN
10899.61121,11344.67987,10565.97254,NIN
11134.78692,11342.41116,10474.42009,NIN
11212.5882,11342.32738,10691.39789,MNK
11447.86697,11341.56485,10438.20461,NIN
12153.5642,11340.49848,11340.49848,SAM
11524.10006,11339.74852,10420.38575,DRG
11358.55544,11338.72438,10480.88661,NIN
11155.48441,11338.13256,10579.41819,NIN
11183.70989,11337.96424,10400.92805,DRG
10964.58967,11336.67843,10423.53079,NIN
12098.66328,11336.50216,11336.50216,SAM
11274.08507,11335.14568,10502.69824,NIN
11428.05217,11335.10632,10710.77738,MNK
10840.57386,11332.52564,10569.17219,DRG
11258.25443,11331.30218,10597.84745,MNK
12205.03056,11330.20762,11330.20762,SAM
11189.49317,11329.5545,10396.74014,DRG
11239.64213,11329.51343,10496.60027,NIN
11954.80717,11327.45743,11327.45743,SAM
12209.79051,11327.20554,11327.20554,SAM
10833.17443,11326.72796,10685.43592,MNK
11652.37124,11326.47036,10631.83103,MNK
10915.2267,11326.18229,10487.95299,NIN
10813.84137,11325.58399,10417.40573,DRG
11363.87411,11325.04415,10621.30654,MNK
10964.09316,11324.85216,10486.8196,NIN
11558.32693,11324.81235,10685.85539,MNK
11265.60437,11324.34066,10558.88532,MNK
11289.26572,11324.28791,10705.74996,MNK
11017.12506,11323.49177,10720.64518,MNK
11247.92238,11323.46879,10464.90805,DRG
12011.06671,11322.70323,11322.70323,SAM
11185.27197,11322.2991,10670.51223,MNK
11219.31791,11321.74385,10390.72001,DRG
11143.14654,11320.89988,10262.02283,DRG
12096.17784,11317.60888,11317.60888,SAM
12266.35411,11317.5906,11317.5906,SAM
12242.34417,11317.3098,11317.3098,SAM
11522.62059,11316.81462,10667.70016,MNK
11160.76164,11316.76982,10621.21569,MNK
11688.73469,11314.99833,10433.27826,NIN
11055.31215,11314.58477,10326.57723,DRG
11190.01208,11312.69752,10528.97192,NIN
11438.45745,11312.32496,10623.65626,MNK
11205.66717,11312.32161,10418.18008,NIN
11028.82402,11311.71128,10668.66707,MNK
10996.10113,11311.22147,10384.14677,DRG
11409.15005,11310.96282,10648.89139,MNK
11279.00746,11310.36098,10680.60241,MNK
10886.97686,11309.22984,10369.40059,DRG
10990.87762,11308.55229,10499.50873,NIN
11372.72139,11307.29081,10648.53849,MNK
11060.88599,11307.11106,10385.32503,DRG
11649.84071,11306.74205,10614.82279,MNK
10884.05441,11306.69439,10246.70963,DRG
11703.27,11306.44732,10505.55239,MNK
10918.13376,11305.90442,10444.82985,NIN
11258.11498,11305.71798,10364.27864,DRG
11181.84008,11305.25508,10688.50602,MNK
11176.89726,11304.71763,10513.2792,DRG
11268.03042,11303.55081,10463.2475,NIN
11287.32711,11303.13394,10683.93217,MNK
11287.9879,11302.81472,10677.05403,MNK
11491.6507,11302.57084,10473.0028,NIN
11135.09359,11301.86536,10483.13883,NIN
10771.31916,11301.57832,10269.97526,DRG
11596.77691,11301.45537,10676.88051,MNK
11498.60633,11301.26201,10550.92193,MNK
11265.25455,11300.77224,10389.23252,NIN
11467.43383,11300.11142,10750.57187,MNK
11281.59461,11299.40641,10640.65577,MNK
11583.50929,11298.11887,10631.37826,MNK
11453.91513,11297.70926,10639.67198,MNK
11534.47211,11297.64743,10531.24285,NIN
11076.12451,11296.36424,10532.2077,NIN
10803.81172,11296.32088,10423.90021,DRG
11142.66552,11296.30191,10440.77308,NIN
11121.6137,11296.00439,10425.44549,DRG
11607.13187,11295.96053,10393.93873,NIN
11646.08959,11295.13335,10707.23207,MNK
11256.3856,11293.96908,10417.62557,NIN
11227.89137,11293.63761,10673.5465,MNK
11059.61231,11292.73329,10637.35005,MNK
11773.88903,11292.38142,11292.38142,SAM
11373.84949,11290.12391,10680.3214,MNK
11059.55475,11288.74908,10722.43164,MNK
10751.31687,11287.78064,10260.69462,DRG
11198.91514,11287.49988,10808.37805,RPR
12358.85915,11286.87458,11286.87458,SAM
10786.0916,11286.52227,10623.91938,NIN
11043.3976,11284.76792,10483.93126,DRG
11443.64724,11284.47014,10545.67017,NIN
11967.44398,11284.45708,11284.45708,SAM
11242.44866,11283.32202,10563.59343,MNK
11967.62364,11283.27446,11283.27446,SAM
11310.9483,11282.77433,10417.54311,DRG
11386.22838,11282.47307,10680.00592,MNK
11266.66111,11281.85524,10710.82707,MNK
11115.24094,11281.32364,10415.74062,NIN
11368.62535,11280.22902,10529.8073,MNK
11133.98723,11279.58114,10431.15725,NIN
11373.05199,11276.50808,10763.63935,RPR
11344.04227,11276.44292,10499.03122,NIN
11981.42033,11276.35059,11276.35059,SAM
11305.23408,11275.89376,10655.49247,MNK
11135.70214,11275.85206,10397.79586,DRG
11153.72967,11275.77493,10417.46492,NIN
11240.43253,11273.94219,10433.42354,NIN
10997.45112,11273.65992,10241.5709,DRG
11095.22024,11273.47811,10575.67661,MNK
10971.87847,11273.36375,10455.95424,NIN
10892.39373,11272.44869,10399.51395,DRG
12058.47,11272.33728,11272.33728,SAM
11064.18776,11272.2743,10438.46506,NIN
11128.04044,11272.06654,10651.0384,MNK
11162.86043,11271.46713,10410.11838,NIN
11056.89479,11271.0799,10419.14103,DRG
11801.82388,11267.54025,11267.54025,SAM
12396.74876,11267.50419,11267.50419,SAM
11214.35407,11267.49075,10405.03889,NIN
12137.12104,11267.36071,11267.36071,SAM
11536.43788,11267.21482,10498.07604,DRG
11258.27259,11266.97344,10436.78159,NIN
10868.55473,11266.92798,10247.88675,DRG
11111.52863,11266.83881,10793.71443,RPR
10955.1426,11265.95002,10447.68491,NIN
10792.62267,11264.94374,10320.03334,DRG
11432.89178,11263.9034,10548.30666,MNK
11211.54998,11263.88834,10455.09844,NIN
12467.74606,11263.60348,11263.60348,SAM
12146.43655,11263.38772,11263.38772,SAM
12316.08258,11263.38216,11263.38216,SAM
11926.52049,11263.25274,11263.25274,SAM
10842.69616,11262.97945,10279.51103,DRG
11102.8071,11262.81652,10603.68874,MNK
10976.85063,11261.97838,10394.84866,NIN
10622.8703,11260.91961,10352.17254,DRG
10854.09594,11259.29851,10328.07106,DRG
12060.88995,11258.75697,11258.75697,SAM
11192.03882,11257.82478,10381.64841,NIN
10673.53883,11257.0326,10244.69624,DRG
10943.77577,11256.04183,10342.53285,DRG
12201.33467,11255.87614,11255.87614,SAM
10980.88055,11254.7069,10378.94216,DRG
11148.9248,11254.56852,10494.7654,NIN
10676.08592,11254.01386,10228.06495,DRG
11219.27467,11252.80399,10437.05135,NIN
11262.68765,11251.92195,10450.03507,NIN
11322.47304,11251.05019,10424.83182,NIN
10998.09299,11250.0696,10532.29093,NIN
10747.68042,11249.64553,10433.31809,NIN
11863.29397,11249.60292,11249.60292,SAM
11487.88866,11249.48019,10422.29065,NIN
11041.63276,11249.21584,10360.95961,NIN
11038.25511,11248.92988,10383.90109,NIN
11383.33793,11248.92561,10417.30693,NIN
11472.20182,11247.69985,10685.11135,RPR
11076.76632,11246.51622,10236.78201,DRG
12053.06245,11246.39713,11246.39713,SAM
10907.71165,11246.36435,10235.11058,DRG
10739.47806,11245.71262,10260.66941,DRG
11100.68248,11244.8646,10414.00247,NIN
12323.37791,11243.98356,11243.98356,SAM
12520.8806,11243.95479,11243.95479,SAM
11086.49383,11243.52206,10427.98943,NIN
12193.10679,11243.50172,11243.50172,SAM
11095.87882,11242.98136,10438.6335,NIN
11183.46433,11242.79351,10377.35045,NIN
12033.46103,11240.32675,11240.32675,SAM
12208.83656,11240.16384,11240.16384,SAM
10683.56677,11239.76548,10407.44,DRG
10865.5813,11239.66937,10390.43542,NIN
11036.63407,11239.45677,10467.23473,DRG
11504.47282,11239.04829,10477.74948,NIN
11207.26592,11238.42375,10404.8228,NIN
11462.8946,11238.4218,10404.81807,NIN
10855.60363,11237.82154,10324.12922,DRG
11235.57458,11237.4764,10442.63525,NIN
11320.10055,11237.10297,10339.98319,NIN
10833.05204,11236.53003,10463.24377,DRG
11188.92939,11236.51496,10391.73473,NIN
10995.17786,11235.89918,10327.43106,DRG
11219.16061,11234.0845,10234.33636,DRG
10684.55172,11233.83862,10232.74168,DRG
10856.06543,11233.83504,10385.26237,DRG
10601.59124,11232.7502,10278.42172,DRG
10602.13204,11232.74872,10280.13762,DRG
10884.52722,11232.06269,10247.07929,DRG
10931.32183,11230.89792,10306.52664,DRG
10546.51191,11229.82609,10270.90846,DRG
12246.5642,11228.47791,11228.47791,SAM
11071.26,11227.23431,10268.18405,DRG
11534.60779,11227.05229,11227.05229,SAM
10900.12828,11224.83065,10291.04695,DRG
10645.93289,11224.59398,10172.24425,DRG
10831.29281,11224.45361,10388.78998,DRG
10989.32169,11224.41919,10731.31444,RPR
12202.43639,11224.34156,11224.34156,SAM
11885.27806,11223.46387,11223.46387,SAM
12373.90971,11223.02897,11223.02897,SAM
11914.72047,11221.49258,11221.49258,SAM
10822.37559,11219.4461,10376.7893,DRG
10994.07563,11219.12295,10172.42513,DRG
11715.15736,11219.04587,11219.04587,SAM
11694.07015,11218.71272,10747.66568,RPR
11102.60059,11217.90164,10223.21457,DRG
11921.51371,11215.1947,11215.1947,SAM
11179.60559,11212.92991,10735.88646,RPR
12181.82058,11211.99072,11211.99072,SAM
11274.23986,11210.55771,10241.14365,DRG
10872.08799,11210.27298,10546.14564,DRG
10852.21156,11209.32264,10193.18985,DRG
10915.40187,11208.96438,10278.99263,DRG
11350.34728,11207.45607,10694.24978,RPR
10643.71068,11207.15307,10249.88323,DRG
12006.03879,11206.96872,11206.96872,SAM
11413.4251,11206.18294,10771.04885,RPR
12201.60292,11205.91294,11205.91294,SAM
11758.07443,11204.72994,11204.72994,SAM
11999.87012,11201.67052,11201.67052,SAM
12016.68284,11196.02993,11196.02993,SAM
12108.14278,11195.86076,11195.86076,SAM
12295.54132,11194.92593,11194.92593,SAM
11946.75344,11193.12392,11193.12392,SAM
11546.32279,11190.56338,11190.56338,SAM
11343.0094,11190.15374,10673.46638,RPR
12172.74735,11189.93743,11189.93743,SAM
11974.69806,11183.78006,11183.78006,SAM
12323.97565,11183.163,11183.163,SAM
12317.60869,11182.65057,11182.65057,SAM
11975.06825,11181.93133,11181.93133,SAM
11691.29606,11181.3515,11181.3515,SAM
12422.83724,11180.24604,11180.24604,SAM
12209.40662,11179.73734,11179.73734,SAM
11956.79608,11178.50686,11178.50686,SAM
11922.1416,11178.35965,11178.35965,SAM
11110.28826,11173.7076,10673.04366,RPR
11490.64781,11173.35452,11173.35452,SAM
11798.96288,11173.01904,11173.01904,SAM
11868.68589,11172.80248,11172.80248,SAM
11942.72299,11170.39036,11170.39036,SAM
12417.42018,11169.60195,11169.60195,SAM
11930.17162,11168.20801,11168.20801,SAM
12109.82785,11167.4877,11167.4877,SAM
12108.91624,11166.73373,11166.73373,SAM
10957.09614,11166.31864,10664.51608,RPR
11675.75415,11164.92274,11164.92274,SAM
11071.76535,11163.3613,10616.75414,RPR
11452.20482,11161.29199,10679.69826,RPR
11150.40119,11159.05407,10608.2709,RPR
12337.12032,11157.8876,11157.8876,SAM
12366.42368,11156.10358,11156.10358,SAM
11555.95758,11155.67154,11155.67154,SAM
11846.29731,11154.67299,11154.67299,SAM
11948.21322,11154.39872,11154.39872,SAM
12074.20743,11153.76695,11153.76695,SAM
11856.4198,11153.18045,11153.18045,SAM
11737.23683,11148.67755,11148.67755,SAM
11944.00196,11142.5146,11142.5146,SAM
12112.14994,11141.27209,11141.27209,SAM
11739.23415,11141.26885,11141.26885,SAM
12150.69984,11140.86757,11140.86757,SAM
12238.44829,11137.72284,11137.72284,SAM
11717.25098,11137.31866,11137.31866,SAM
12070.11645,11136.28351,11136.28351,SAM
12001.50784,11135.38952,11135.38952,SAM
11872.48225,11134.33034,11134.33034,SAM
11655.5541,11133.96728,11133.96728,SAM
11861.93422,11133.8575,11133.8575,SAM
11278.59711,11133.68952,11133.68952,SAM
11806.6371,11131.14938,11131.14938,SAM
11899.03174,11130.46093,11130.46093,SAM
12199.24412,11129.5352,11129.5352,SAM
12219.49149,11128.94731,11128.94731,SAM
11828.77129,11127.26987,11127.26987,SAM
11125.61053,11124.53194,10630.68374,RPR
11401.06045,11123.68728,10656.67266,RPR
10991.60091,11119.68461,10615.2392,RPR
11119.64199,11099.75967,10635.82322,RPR
11302.11222,11087.75198,10542.85954,RPR
11475.64293,11085.77514,10599.24029,RPR
11182.29517,11083.07447,10591.50605,RPR
11210.06026,11077.06673,10670.27713,RPR
11126.86797,11065.54765,10502.97922,RPR
10900.62971,11063.74454,10576.98337,RPR
10752.74093,11060.58104,10594.23153,RPR
11148.86853,11057.53628,10571.80024,RPR
11199.49099,11037.22953,10478.9387,RPR
11198.04582,11032.40687,10554.67073,RPR
11277.79123,11030.44984,10614.06083,RPR
10997.36663,11025.97375,10527.19467,RPR
11227.52839,11021.53835,10533.80933,RPR
11203.13673,11019.91773,10499.35128,RPR
10804.60136,11018.4004,10553.67796,RPR
10979.94119,11017.1996,10551.30126,RPR
11170.57745,11016.25483,10468.00926,RPR
10882.20536,11015.27653,10472.15568,RPR
10865.03489,11013.60306,10553.17551,RPR
11105.98149,11013.4723,10535.48414,RPR
10757.41329,11009.53667,10471.13153,RPR
10807.89583,11001.71225,10532.38959,RPR
11072.97676,10992.64558,10472.17641,RPR
11191.70279,10986.99088,10559.69886,RPR
10814.8945,10970.89495,10508.5145,RPR
11090.43436,10963.77399,10443.03495,RPR
11158.36055,10963.04188,10501.03262,RPR
11033.36838,10955.40699,10450.2059,RPR
10770.46559,10951.54478,10461.95943,RPR
11040.75633,10951.37726,10462.29076,RPR
11514.07474,10943.99954,10483.17455,RPR
10924.10175,10943.66563,10459.8245,RPR
10884.37756,10942.39722,10462.88405,RPR
11096.02625,10938.22629,10572.54378,RPR
10883.31587,10931.78494,10486.29193,RPR
10702.02709,10929.19907,10425.7154,RPR
11069.96861,10924.71907,10453.83866,RPR
11227.73567,10921.29977,10465.30585,RPR
11154.42086,10920.892,10422.76578,RPR
10813.19999,10920.88003,10424.62841,RPR
11001.34263,10919.8543,10412.9091,RPR
10893.64723,10918.56005,10431.60334,RPR
11123.96688,10914.93962,10447.95438,RPR
11146.15656,10913.70771,10372.93757,RPR
11339.53461,10913.54636,10401.70872,RPR
10996.19234,10913.2715,10529.19498,RPR
10916.45502,10911.88244,10419.67584,RPR
11044.74742,10911.07553,10406.63431,RPR
11267.77223,10910.59878,10499.85103,RPR
11034.63619,10910.55227,10409.01597,RPR
11147.37166,10906.42537,10472.64207,RPR
11275.78783,10902.73242,10423.66979,RPR
11309.16053,10900.11899,10403.93358,RPR
11203.9023,10898.20062,10420.03767,RPR
11074.9423,10898.04852,10381.72685,RPR
11225.27399,10896.42334,10399.60132,RPR
10732.92895,10893.58904,10436.85221,RPR
10833.12724,10892.86344,10409.44376,RPR
10866.61262,10890.43358,10372.69519,RPR
11078.81621,10890.15167,10418.87528,RPR
10952.22132,10885.99783,10355.50718,RPR
11086.42035,10885.54167,10399.81122,RPR
10825.04284,10875.74502,10401.33485,RPR
10787.29842,10875.23485,10393.03324,RPR
10963.30034,10874.2176,10363.64793,RPR
11027.90546,10873.3547,10333.57021,RPR
11050.89407,10872.23148,10452.81789,RPR
10640.03957,10871.04493,10395.65832,RPR
10945.43134,10870.27,10356.27207,RPR
11031.1453,10867.84568,10408.66295,RPR
10901.35403,10865.95425,10416.68231,RPR
10845.37483,10865.00405,10387.47055,RPR
10844.37896,10864.20237,10445.52611,RPR
10762.35073,10860.10732,10368.60462,RPR
11011.29975,10856.96195,10416.29364,RPR
10955.0915,10848.66809,10416.37141,RPR
10828.72996,10846.92334,10419.70991,RPR
10804.57812,10846.19729,10399.95555,RPR
10836.43988,10845.92528,10382.18887,RPR
