aDPS,rDPS,nDPS,Class
7627.675952,7213.315191,7213.315191,DRK
7643.062353,7212.772329,7212.772329,PLD
7875.86429,7212.133703,7212.133703,DRK
8110.389719,7211.084493,7211.084493,DRK
7574.33488,7210.704477,7210.704477,DRK
7717.354798,7209.706652,7209.706652,PLD
7739.476291,7208.807234,7208.807234,DRK
7421.166566,7207.955004,7207.955004,PLD
7735.045074,7207.32061,7207.32061,DRK
7819.812123,7207.218275,7207.218275,DRK
8115.269936,7206.74817,7206.74817,DRK
7690.351059,7206.491069,7206.491069,DRK
7352.25387,7206.385358,7206.385358,WAR
7432.156166,7205.667788,7205.667788,PLD
8047.860063,7204.561934,7204.561934,DRK
7772.235314,7203.615523,7203.615523,DRK
7514.570641,7203.180622,7203.180622,PLD
7747.492432,7203.080946,7203.080946,DRK
7778.458612,7202.339461,7202.339461,WAR
7878.105347,7201.5038,7201.5038,DRK
7950.392408,7200.633234,7200.633234,DRK
7779.283789,7197.694084,7197.694084,PLD
7549.356624,7197.087397,7197.087397,PLD
7954.468786,7197.04825,7197.04825,DRK
7569.48541,7196.341885,7196.341885,PLD
7488.770861,7195.620194,7195.620194,WAR
7417.340791,7195.600954,7195.600954,PLD
7856.070135,7195.43211,7195.43211,DRK
7682.250883,7195.413102,7195.413102,PLD
7960.908745,7193.253472,7193.253472,DRK
8010.021159,7193.223438,7193.223438,DRK
7632.186775,7192.945907,7192.945907,PLD
7634.759522,7192.852901,7192.852901,DRK
7633.881896,7192.769352,7192.769352,DRK
8122.366779,7191.56921,7191.56921,DRK
7599.417294,7190.537088,7190.537088,PLD
7488.769475,7190.2783,7190.2783,PLD
7569.403558,7187.669623,7187.669623,DRK
7544.426999,7187.348624,7187.348624,PLD
7440.549116,7186.996931,7186.996931,PLD
7782.337774,7186.786348,7186.786348,DRK
7298.854148,7186.631027,7186.631027,PLD
7660.665242,7185.86175,7185.86175,DRK
7575.331668,7184.151037,7184.151037,PLD
8017.653947,7183.903182,7183.903182,DRK
7415.10457,7183.894992,7183.894992,PLD
7494.398863,7183.210792,7183.210792,PLD
7668.394321,7182.57228,7182.57228,DRK
7422.235927,7181.613796,7181.613796,PLD
7614.486787,7181.18546,7181.18546,PLD
7541.417746,7179.365338,7179.365338,PLD
7431.778987,7178.55175,7178.55175,PLD
7460.244924,7177.859197,7177.859197,PLD
7484.790526,7177.686147,7177.686147,PLD
7402.441175,7177.31598,7177.31598,PLD
7397.182567,7176.660588,7176.660588,PLD
7476.755723,7176.338868,7176.338868,PLD
7790.690963,7174.177282,7174.177282,PLD
7547.004073,7171.959613,7171.959613,WAR
7702.19876,7170.492538,7170.492538,WAR
7624.932729,7170.404064,7170.404064,PLD
7657.700656,7169.635971,7169.635971,PLD
7608.076157,7169.541483,7169.541483,PLD
7450.634189,7164.613843,7164.613843,PLD
7497.323484,7164.536713,7164.536713,PLD
7500.562499,7164.252184,7164.252184,PLD
7897.416107,7160.356615,7160.356615,WAR
7526.388591,7159.686047,7159.686047,WAR
7641.2408,7156.459961,7156.459961,PLD
7393.302563,7156.38087,7156.38087,PLD
7624.143281,7156.209039,7156.209039,PLD
7443.877256,7156.019879,7156.019879,PLD
7297.712282,7155.582391,7155.582391,PLD
7583.481542,7155.312319,7155.312319,WAR
7477.602847,7154.514475,7154.514475,PLD
7511.649512,7154.053055,7154.053055,PLD
7489.014999,7153.839894,7153.839894,PLD
7439.463893,7150.768311,7150.768311,PLD
7649.899044,7150.606901,7150.606901,WAR
7351.043481,7149.285454,7149.285454,PLD
7312.776331,7149.1983,7149.1983,PLD
7446.105184,7147.738386,7147.738386,WAR
7471.840602,7146.546199,7146.546199,PLD
7569.577903,7146.396781,7146.396781,PLD
7607.041958,7145.69567,7145.69567,WAR
7697.675386,7144.163469,7144.163469,WAR
7369.380495,7131.889142,7131.889142,WAR
7492.483136,7123.797501,7123.797501,WAR
7557.755537,7122.004372,7122.004372,WAR
7616.751764,7121.367945,7121.367945,WAR
7578.574022,7112.566713,7112.566713,WAR
7699.141643,7105.156247,7105.156247,WAR
7762.160618,7101.720419,7101.720419,WAR
7569.464818,7095.655047,7095.655047,WAR
7487.918075,7095.52186,7095.52186,WAR
7318.767958,7094.064132,7094.064132,WAR
7620.612853,7092.637052,7092.637052,WAR
7649.145175,7091.89698,7091.89698,WAR
7353.69211,7091.841965,7091.841965,WAR
7456.264604,7087.029083,7087.029083,WAR
7473.412728,7084.337245,7084.337245,WAR
7340.602343,7081.195677,7081.195677,WAR
7443.79295,7076.720664,7076.720664,WAR
7412.671995,7076.067445,7076.067445,WAR
7688.697484,7076.03414,7076.03414,WAR
7452.034591,7075.228154,7075.228154,WAR
7371.138339,7069.840952,7069.840952,WAR
7652.544093,7065.6136,7065.6136,WAR
7495.725364,7064.183284,7064.183284,WAR
7666.385437,7063.444038,7063.444038,WAR
7449.267028,7063.171176,7063.171176,WAR
7533.516908,7059.682838,7059.682838,WAR
7562.97953,7057.170347,7057.170347,WAR
7662.551496,7052.228622,7052.228622,WAR
7514.095605,7051.882521,7051.882521,WAR
7474.175751,7051.454719,7051.454719,WAR
7554.939433,7051.324992,7051.324992,WAR
7596.473713,7050.860346,7050.860346,WAR
7481.524673,7050.743717,7050.743717,WAR
7707.469857,7049.865447,7049.865447,WAR
7748.132571,7046.326655,7046.326655,WAR
7703.196238,7044.802795,7044.802795,WAR
7332.906099,7038.956224,7038.956224,WAR
7244.641765,7036.226937,7036.226937,WAR
7656.525815,7036.183961,7036.183961,WAR
7563.406179,7035.020616,7035.020616,WAR
7313.513622,7033.474846,7033.474846,WAR
7529.925494,7030.210706,7030.210706,WAR
7205.398173,7029.952345,7029.952345,WAR
7607.400631,7028.490086,7028.490086,WAR
7283.941151,7028.015619,7028.015619,WAR
7420.498231,7026.685023,7026.685023,WAR
7349.243808,7026.604875,7026.604875,WAR
7492.571783,7026.081475,7026.081475,WAR
7547.12079,7024.505887,7024.505887,WAR
7589.101267,7024.122844,7024.122844,WAR
7490.11092,7023.253412,7023.253412,WAR
7427.466746,7021.018972,7021.018972,WAR
7464.968019,7019.444667,7019.444667,WAR
7305.259973,7011.904986,7011.904986,WAR
7416.185229,7011.344998,7011.344998,WAR
7517.0857,7010.743823,7010.743823,WAR
7255.373312,7010.582583,7010.582583,WAR
7309.779902,7010.557867,7010.557867,WAR
7578.239416,7009.916642,7009.916642,WAR
7236.976872,7008.472134,7008.472134,WAR
7522.617332,7008.42358,7008.42358,WAR
7512.604052,7006.584269,7006.584269,WAR
7363.017729,7005.61921,7005.61921,WAR
7296.893742,7005.372964,7005.372964,WAR
7484.223455,7004.035387,7004.035387,WAR
7451.644752,7004.032664,7004.032664,WAR
7596.736242,7003.592425,7003.592425,WAR
7672.003548,7003.300241,7003.300241,WAR
7448.851577,7001.946293,7001.946293,WAR
7463.733948,7000.94852,7000.94852,WAR
7392.68382,6999.246649,6999.246649,WAR
7561.255669,6997.240942,6997.240942,WAR
7383.600959,6996.045578,6996.045578,WAR
7413.683785,6993.686412,6993.686412,WAR
7481.362977,6993.471398,6993.471398,WAR
7400.175357,6991.114214,6991.114214,WAR
7331.008131,6990.857834,6990.857834,WAR
7571.658995,6989.876485,6989.876485,WAR
7485.238952,6989.602792,6989.602792,WAR
7338.976274,6989.271942,6989.271942,WAR
7288.628194,6989.144843,6989.144843,WAR
7457.020164,6988.942613,6988.942613,WAR
7981.918262,7520.186673,7520.186673,PLD
7936.709619,7514.775579,7514.775579,GNB
7778.01647,7466.832534,7466.832534,GNB
7603.285058,7460.700389,7460.700389,GNB
8093.967754,7452.436795,7452.436795,DRK
7708.869032,7445.169695,7445.169695,GNB
7704.787896,7439.237843,7439.237843,GNB
8058.958673,7425.646441,7425.646441,GNB
7942.583644,7419.497287,7419.497287,GNB
7869.064919,7415.812073,7415.812073,GNB
7901.858805,7411.741416,7411.741416,GNB
7853.624708,7408.977479,7408.977479,GNB
7703.902478,7408.103303,7408.103303,GNB
8007.176472,7404.47874,7404.47874,GNB
7776.931608,7401.049821,7401.049821,GNB
7582.026459,7398.415952,7398.415952,PLD
7732.98927,7396.499731,7396.499731,PLD
7853.861678,7395.908745,7395.908745,GNB
7793.172387,7393.48969,7393.48969,GNB
7854.024408,7391.787928,7391.787928,GNB
7707.432613,7389.15779,7389.15779,GNB
7608.873606,7385.364797,7385.364797,PLD
7766.973794,7385.119258,7385.119258,PLD
7765.935887,7384.849823,7384.849823,PLD
7620.902668,7383.399932,7383.399932,PLD
7776.53359,7382.450853,7382.450853,GNB
7668.456166,7382.384065,7382.384065,DRK
7633.770924,7381.883959,7381.883959,GNB
7729.214948,7378.339106,7378.339106,DRK
8060.020492,7377.76007,7377.76007,DRK
7739.614835,7377.711359,7377.711359,GNB
7825.815132,7376.73991,7376.73991,GNB
7970.661219,7374.775512,7374.775512,GNB
7637.888357,7373.950566,7373.950566,PLD
8037.395863,7372.907709,7372.907709,GNB
7840.798205,7371.553512,7371.553512,GNB
7863.287595,7370.658885,7370.658885,GNB
7850.704693,7369.828828,7369.828828,GNB
7705.83034,7369.207843,7369.207843,PLD
7672.555727,7366.776054,7366.776054,GNB
7964.714135,7365.443867,7365.443867,GNB
7688.903729,7365.188809,7365.188809,PLD
7696.590186,7364.488131,7364.488131,PLD
7785.078125,7360.768102,7360.768102,GNB
7684.3745,7360.482812,7360.482812,GNB
7556.58914,7357.979977,7357.979977,PLD
7663.315168,7355.957123,7355.957123,GNB
8038.243527,7355.135018,7355.135018,DRK
7780.016299,7353.505051,7353.505051,GNB
7909.942287,7351.352428,7351.352428,GNB
7666.186922,7350.393516,7350.393516,PLD
7647.892879,7350.058022,7350.058022,GNB
7734.149212,7349.601527,7349.601527,PLD
7651.532469,7348.19955,7348.19955,GNB
7825.885599,7346.138328,7346.138328,GNB
8019.050273,7345.435857,7345.435857,DRK
7741.730655,7343.774388,7343.774388,PLD
7846.520866,7342.471851,7342.471851,GNB
7754.489233,7342.388992,7342.388992,GNB
7678.754952,7342.133089,7342.133089,GNB
7644.070987,7341.778471,7341.778471,PLD
7921.103263,7337.452477,7337.452477,GNB
7891.72501,7337.350963,7337.350963,DRK
7547.21654,7337.242992,7337.242992,PLD
7667.428384,7337.152047,7337.152047,GNB
7633.972572,7336.610135,7336.610135,GNB
7616.931302,7334.244682,7334.244682,PLD
7455.812572,7330.185551,7330.185551,PLD
7685.55873,7327.664952,7327.664952,PLD
7614.742711,7325.960329,7325.960329,PLD
7831.223479,7325.609192,7325.609192,GNB
7595.514975,7323.207168,7323.207168,GNB
7838.219185,7322.03121,7322.03121,GNB
7539.707612,7320.930687,7320.930687,GNB
7749.775099,7320.190142,7320.190142,GNB
7825.747938,7320.185271,7320.185271,PLD
8141.037379,7317.239615,7317.239615,DRK
7789.145623,7316.815091,7316.815091,GNB
7648.664071,7316.253779,7316.253779,PLD
7612.250703,7316.011243,7316.011243,PLD
7682.598497,7315.530156,7315.530156,PLD
7636.916984,7313.856365,7313.856365,GNB
7792.642222,7313.676622,7313.676622,GNB
7608.637884,7312.601646,7312.601646,GNB
8182.566829,7310.046947,7310.046947,DRK
7769.034265,7308.404306,7308.404306,GNB
7762.602874,7308.011886,7308.011886,GNB
7772.955588,7306.107408,7306.107408,GNB
7628.904832,7305.727504,7305.727504,GNB
7641.005122,7303.885584,7303.885584,GNB
7626.719676,7303.631393,7303.631393,PLD
7672.306438,7303.525924,7303.525924,PLD
7666.917387,7303.506836,7303.506836,GNB
8002.962751,7300.825123,7300.825123,DRK
7988.958325,7299.395705,7299.395705,DRK
7808.813329,7299.226611,7299.226611,GNB
7790.258186,7299.074664,7299.074664,PLD
7418.40255,7297.651827,7297.651827,PLD
8046.881529,7296.753538,7296.753538,DRK
7707.375777,7296.081241,7296.081241,GNB
7568.455066,7295.674359,7295.674359,GNB
7456.448519,7295.298918,7295.298918,PLD
7698.398324,7293.507074,7293.507074,GNB
8071.410243,7292.173732,7292.173732,DRK
7670.395717,7291.394934,7291.394934,PLD
7801.334532,7291.271256,7291.271256,GNB
7682.730762,7290.756114,7290.756114,GNB
7485.716492,7289.841738,7289.841738,PLD
7768.354067,7289.381736,7289.381736,GNB
7867.544832,7288.558505,7288.558505,DRK
7640.821339,7287.963238,7287.963238,GNB
7643.683592,7287.887976,7287.887976,GNB
7870.609632,7287.385446,7287.385446,GNB
7492.764951,7286.955397,7286.955397,PLD
7660.115799,7284.478899,7284.478899,GNB
7720.672347,7283.990762,7283.990762,GNB
7657.218551,7283.912661,7283.912661,GNB
7464.99586,7283.298297,7283.298297,PLD
7659.549882,7280.64884,7280.64884,GNB
7835.716904,7279.496168,7279.496168,GNB
7776.313189,7278.712424,7278.712424,GNB
7469.17526,7278.641284,7278.641284,GNB
7394.914493,7277.797915,7277.797915,PLD
7605.512268,7276.774883,7276.774883,PLD
7444.16327,7276.719077,7276.719077,GNB
7653.403226,7275.929564,7275.929564,GNB
7567.588472,7273.203076,7273.203076,DRK
7706.268367,7272.360213,7272.360213,WAR
7691.487803,7271.860629,7271.860629,GNB
7856.931761,7271.235417,7271.235417,GNB
7721.84481,7271.170951,7271.170951,GNB
7695.163274,7270.979582,7270.979582,GNB
7388.289572,7270.597695,7270.597695,GNB
7876.27517,7270.328544,7270.328544,GNB
7942.904174,7269.998758,7269.998758,DRK
7570.004268,7269.022474,7269.022474,PLD
7560.606177,7268.588006,7268.588006,GNB
7872.937522,7267.558875,7267.558875,GNB
7549.869153,7267.529629,7267.529629,GNB
7769.206049,7266.777064,7266.777064,GNB
7888.484047,7265.878044,7265.878044,GNB
7875.728364,7265.1011,7265.1011,GNB
7394.285653,7264.797073,7264.797073,GNB
8078.881302,7264.681268,7264.681268,DRK
8147.605793,7264.047352,7264.047352,DRK
7742.954669,7263.447183,7263.447183,GNB
7633.130857,7262.722954,7262.722954,GNB
7754.119886,7262.616559,7262.616559,GNB
7952.375241,7262.124881,7262.124881,DRK
7595.931158,7261.683865,7261.683865,GNB
7872.011353,7261.046607,7261.046607,GNB
7802.949541,7260.925305,7260.925305,GNB
7432.721044,7257.95716,7257.95716,PLD
7723.463755,7257.555339,7257.555339,GNB
7763.914627,7255.862427,7255.862427,GNB
7977.670081,7255.452528,7255.452528,DRK
7888.623714,7255.189022,7255.189022,GNB
7543.707303,7254.27526,7254.27526,GNB
7580.655501,7253.57584,7253.57584,PLD
7729.286276,7253.12828,7253.12828,DRK
7431.800557,7252.560064,7252.560064,GNB
7498.132933,7252.419275,7252.419275,PLD
7717.236714,7251.841852,7251.841852,PLD
7636.688674,7249.516548,7249.516548,PLD
7717.23362,7248.697759,7248.697759,PLD
8009.760126,7247.852895,7247.852895,DRK
7390.887338,7246.801712,7246.801712,PLD
7975.833744,7246.364956,7246.364956,DRK
7703.719078,7245.647229,7245.647229,DRK
7596.132893,7244.617829,7244.617829,DRK
7810.375408,7244.400524,7244.400524,WAR
7608.338459,7243.895069,7243.895069,PLD
7499.948698,7242.381636,7242.381636,PLD
7496.60879,7241.813974,7241.813974,PLD
7485.376217,7241.659633,7241.659633,PLD
7423.282537,7241.323006,7241.323006,PLD
7636.684358,7239.204241,7239.204241,PLD
7525.310654,7237.211707,7237.211707,PLD
7535.057143,7235.31785,7235.31785,PLD
7353.299517,7234.717029,7234.717029,PLD
7646.940222,7233.956552,7233.956552,WAR
7504.203755,7233.155041,7233.155041,PLD
7568.236397,7232.213192,7232.213192,PLD
7457.093942,7231.791506,7231.791506,PLD
7693.286612,7231.724321,7231.724321,PLD
7394.819672,7231.593177,7231.593177,PLD
7420.273264,7230.87758,7230.87758,PLD
7706.763134,7230.831135,7230.831135,PLD
7493.122989,7230.300839,7230.300839,PLD
7594.4292,7229.237181,7229.237181,PLD
7342.700879,7228.910971,7228.910971,PLD
7492.34046,7228.737902,7228.737902,PLD
7953.053403,7225.349856,7225.349856,DRK
7356.410025,7224.947386,7224.947386,PLD
7530.558819,7223.245602,7223.245602,PLD
7503.409518,7222.456112,7222.456112,PLD
7602.907609,7221.208507,7221.208507,DRK
7569.59236,7220.733449,7220.733449,DRK
7482.939672,7219.888961,7219.888961,PLD
7520.008248,7219.166139,7219.166139,DRK
7751.572604,7218.716701,7218.716701,DRK
7495.941157,7217.708119,7217.708119,PLD
7567.146924,7217.578112,7217.578112,DRK
8027.264313,7217.005793,7217.005793,DRK
8030.948803,7216.01812,7216.01812,DRK
8254.848823,7216.001884,7216.001884,DRK
7657.465718,7214.332934,7214.332934,DRK
7549.526569,7213.012279,7213.012279,PLD
7867.728262,7212.015135,7212.015135,DRK
7627.837683,7211.595796,7211.595796,WAR
7606.658366,7209.341934,7209.341934,PLD
7566.989702,7209.213586,7209.213586,PLD
7441.026989,7208.765709,7208.765709,DRK
7362.416158,7207.81784,7207.81784,DRK
7492.629781,7206.936271,7206.936271,DRK
7730.900359,7205.57552,7205.57552,DRK
7610.07637,7204.563047,7204.563047,PLD
7704.71265,7201.51811,7201.51811,DRK
7584.898357,7200.313162,7200.313162,DRK
7761.033107,7199.963116,7199.963116,WAR
7689.282259,7199.625932,7199.625932,DRK
7671.748259,7199.610872,7199.610872,PLD
7526.465525,7199.38596,7199.38596,PLD
7674.578303,7197.987714,7197.987714,DRK
7615.98878,7197.190634,7197.190634,PLD
7477.712417,7194.912033,7194.912033,PLD
7437.031091,7193.653376,7193.653376,PLD
7675.370365,7193.186136,7193.186136,PLD
7655.252817,7192.948791,7192.948791,WAR
7325.67835,7192.211179,7192.211179,PLD
7441.990402,7191.015174,7191.015174,PLD
7825.188519,7190.741343,7190.741343,DRK
7550.47312,7190.389039,7190.389039,WAR
7838.13586,7190.254817,7190.254817,DRK
8065.586184,7188.680359,7188.680359,DRK
7974.170251,7188.207282,7188.207282,DRK
7903.428856,7187.771582,7187.771582,DRK
7646.729994,7186.875864,7186.875864,DRK
7311.016989,7186.254641,7186.254641,PLD
7531.293744,7185.301078,7185.301078,WAR
7887.734883,7184.330152,7184.330152,DRK
7711.851115,7184.097959,7184.097959,DRK
7644.994078,7183.995609,7183.995609,DRK
7729.519075,7183.751498,7183.751498,DRK
7419.539615,7183.47495,7183.47495,PLD
7506.723526,7182.531493,7182.531493,PLD
7304.050334,7182.364913,7182.364913,PLD
7458.709317,7181.987957,7181.987957,PLD
7460.920503,7181.698271,7181.698271,PLD
7679.177262,7181.31113,7181.31113,PLD
7590.957919,7177.87956,7177.87956,DRK
7368.730073,7177.860901,7177.860901,PLD
7440.33719,7177.577467,7177.577467,PLD
7215.941609,7175.395511,7175.395511,PLD
7350.152232,7174.544491,7174.544491,PLD
7660.275753,7173.653984,7173.653984,PLD
7397.993005,7173.505756,7173.505756,PLD
7473.117183,7173.391327,7173.391327,PLD
7524.322922,7173.194425,7173.194425,PLD
7449.577704,7171.65646,7171.65646,PLD
7962.745727,7169.950114,7169.950114,DRK
7403.074751,7169.062222,7169.062222,PLD
7489.193577,7168.905154,7168.905154,PLD
7362.080428,7168.313164,7168.313164,PLD
7748.570028,7162.789329,7162.789329,DRK
7499.952442,7161.723932,7161.723932,WAR
7387.117694,7159.536709,7159.536709,DRK
7396.387313,7156.092836,7156.092836,WAR
7506.300563,7155.504674,7155.504674,WAR
7776.987256,7155.122892,7155.122892,DRK
7627.80615,7153.651129,7153.651129,DRK
7491.984018,7153.176419,7153.176419,DRK
7723.111177,7152.868128,7152.868128,DRK
7765.625746,7152.051926,7152.051926,DRK
7876.167918,7151.933542,7151.933542,DRK
8155.901041,7149.514519,7149.514519,DRK
7797.782439,7145.951924,7145.951924,DRK
7729.034331,7145.321847,7145.321847,DRK
7714.648922,7144.561803,7144.561803,DRK
7650.500579,7143.001928,7143.001928,DRK
7634.149737,7141.805127,7141.805127,DRK
7489.932107,7141.389393,7141.389393,WAR
7756.186479,7139.174749,7139.174749,DRK
7755.778896,7138.511506,7138.511506,DRK
7727.449629,7137.881981,7137.881981,DRK
7588.417323,7137.714135,7137.714135,DRK
7366.144985,7137.678575,7137.678575,DRK
7572.330367,7137.015667,7137.015667,DRK
7494.555229,7136.333547,7136.333547,DRK
7589.499681,7135.83877,7135.83877,DRK
7600.979033,7135.318144,7135.318144,WAR
7768.335125,7135.135496,7135.135496,DRK
7729.401948,7133.371413,7133.371413,DRK
7365.726806,7131.184213,7131.184213,DRK
7921.408016,7131.130686,7131.130686,DRK
7796.127463,7130.791955,7130.791955,DRK
7799.385714,7129.743483,7129.743483,DRK
7588.079951,7129.389613,7129.389613,DRK
7576.389306,7129.256922,7129.256922,DRK
7806.241069,7128.941445,7128.941445,DRK
7733.537999,7127.504947,7127.504947,DRK
7790.731592,7127.344507,7127.344507,DRK
7664.075535,7126.205113,7126.205113,DRK
7983.620527,7126.105421,7126.105421,DRK
7627.904422,7125.436631,7125.436631,WAR
8017.09538,7124.395534,7124.395534,DRK
7713.016861,7124.104889,7124.104889,DRK
7591.365462,7123.654815,7123.654815,DRK
7320.801739,7123.5488,7123.5488,WAR
7628.709136,7123.50182,7123.50182,DRK
7602.438586,7122.51833,7122.51833,DRK
7547.711984,7121.853411,7121.853411,DRK
7764.201273,7121.381696,7121.381696,DRK
7479.697853,7121.231593,7121.231593,DRK
7919.803047,7118.937735,7118.937735,DRK
7623.491284,7117.484076,7117.484076,WAR
7607.445579,7114.954242,7114.954242,WAR
7619.891238,7113.888626,7113.888626,WAR
7391.887929,7109.300312,7109.300312,WAR
7493.987902,7107.975522,7107.975522,WAR
7415.882161,7105.671929,7105.671929,WAR
7342.498484,7098.782196,7098.782196,WAR
7549.080078,7091.930371,7091.930371,WAR
7428.401254,7087.850484,7087.850484,WAR
7389.422267,7081.630439,7081.630439,WAR
7363.59636,7079.325581,7079.325581,WAR
7469.796431,7072.934983,7072.934983,WAR
7399.146985,7071.62849,7071.62849,WAR
7527.777826,7068.450878,7068.450878,WAR
7338.318018,7062.478066,7062.478066,WAR
7457.261803,7055.701867,7055.701867,WAR
7440.35606,7055.176189,7055.176189,WAR
7390.174424,7053.622172,7053.622172,WAR
7482.016588,7053.405735,7053.405735,WAR
7339.828822,7051.432146,7051.432146,WAR
7287.366482,7050.296939,7050.296939,WAR
7553.970577,7050.148126,7050.148126,WAR
7663.623216,7050.029538,7050.029538,WAR
7391.744822,7049.957248,7049.957248,WAR
7534.75774,7047.578158,7047.578158,WAR
7452.361032,7046.715028,7046.715028,WAR
7303.636813,7045.228757,7045.228757,WAR
7475.723588,7044.579106,7044.579106,WAR
7404.257922,7044.424775,7044.424775,WAR
7386.318932,7044.207234,7044.207234,WAR
7396.463341,7043.078168,7043.078168,WAR
7432.005687,7040.916045,7040.916045,WAR
7403.905956,7040.389342,7040.389342,WAR
7439.243003,7039.44025,7039.44025,WAR
7347.222403,7037.143621,7037.143621,WAR
7554.578469,7035.888789,7035.888789,WAR
7306.846879,7035.707242,7035.707242,WAR
7477.301678,7034.606169,7034.606169,WAR
7482.917979,7029.917968,7029.917968,WAR
7398.874796,7029.434068,7029.434068,WAR
7389.661363,7026.42209,7026.42209,WAR
7230.821806,7025.460002,7025.460002,WAR
7780.3281,7024.575681,7024.575681,WAR
7521.613976,7023.185248,7023.185248,WAR
7521.505321,7021.631837,7021.631837,WAR
7282.45789,7021.253128,7021.253128,WAR
7501.51141,7021.189771,7021.189771,WAR
7521.898613,7021.187186,7021.187186,WAR
7303.740174,7021.119416,7021.119416,WAR
7232.145175,7018.517046,7018.517046,WAR
7298.053254,7015.752486,7015.752486,WAR
7141.749375,7014.406213,7014.406213,WAR
7459.18312,7009.702532,7009.702532,WAR
7389.027949,7008.54237,7008.54237,WAR
7265.721431,7008.20696,7008.20696,WAR
7540.708957,7006.134739,7006.134739,WAR
7469.084907,7005.514967,7005.514967,WAR
7554.207014,7003.85555,7003.85555,WAR
7570.022342,7003.21988,7003.21988,WAR
7370.924079,7001.831446,7001.831446,WAR
7493.19046,6998.992079,6998.992079,WAR
7354.8259,6998.795383,6998.795383,WAR
7311.213349,6998.559989,6998.559989,WAR
7432.204572,6997.386507,6997.386507,WAR
7394.87633,6996.974475,6996.974475,WAR
7337.568271,6996.91933,6996.91933,WAR
7327.505264,6995.959492,6995.959492,WAR
7530.708217,6994.765734,6994.765734,WAR
7282.684777,6994.004798,6994.004798,WAR
7396.077395,6993.171831,6993.171831,WAR
7556.957146,6993.117842,6993.117842,WAR
7315.948845,6992.189013,6992.189013,WAR
7287.105851,6991.033916,6991.033916,WAR
7129.231225,6990.75003,6990.75003,WAR
7250.15199,6990.451912,6990.451912,WAR
7209.819469,6990.075404,6990.075404,WAR
7496.774642,6988.693574,6988.693574,WAR
7370.538629,6987.362524,6987.362524,WAR
7347.155654,6986.982586,6986.982586,WAR
7203.054278,6985.25031,6985.25031,WAR
7484.711922,6984.127546,6984.127546,WAR
7279.962746,6983.995425,6983.995425,WAR
7482.671942,6983.550797,6983.550797,WAR
7091.629067,6983.057812,6983.057812,WAR
7268.632149,6982.802233,6982.802233,WAR
8126.631759,7749.652661,7749.652661,GNB
8221.063264,7686.140264,7686.140264,DRK
7985.392629,7629.404541,7629.404541,PLD
8219.181745,7601.27365,7601.27365,GNB
8305.349514,7582.454473,7582.454473,GNB
8414.496891,7569.710522,7569.710522,GNB
8066.839064,7558.248586,7558.248586,GNB
8019.737196,7538.611441,7538.611441,DRK
8201.97397,7533.308948,7533.308948,DRK
8036.337958,7524.152684,7524.152684,GNB
8295.951681,7523.734625,7523.734625,DRK
7880.38679,7523.722441,7523.722441,GNB
8037.818334,7520.946014,7520.946014,GNB
7939.491806,7515.403272,7515.403272,DRK
8039.479288,7510.966209,7510.966209,GNB
8276.004313,7508.235654,7508.235654,DRK
8556.202294,7506.10095,7506.10095,DRK
7826.075695,7503.59803,7503.59803,PLD
7731.584951,7495.837612,7495.837612,GNB
7918.80343,7494.124021,7494.124021,GNB
8046.894957,7487.991873,7487.991873,GNB
8161.161727,7487.212051,7487.212051,GNB
8143.652357,7486.709452,7486.709452,GNB
8215.000754,7484.923926,7484.923926,DRK
8215.195906,7481.081238,7481.081238,GNB
8095.10316,7480.374024,7480.374024,DRK
7761.167659,7480.176335,7480.176335,PLD
7686.998483,7478.904363,7478.904363,GNB
8597.057165,7477.669989,7477.669989,DRK
7848.163907,7475.487576,7475.487576,GNB
8371.687685,7474.802652,7474.802652,DRK
8595.406905,7474.747852,7474.747852,DRK
7897.086996,7473.615697,7473.615697,GNB
8647.485164,7472.346008,7472.346008,DRK
8106.41286,7472.187736,7472.187736,GNB
7772.444385,7469.962469,7469.962469,GNB
8078.530524,7469.734315,7469.734315,GNB
8115.393934,7466.031507,7466.031507,GNB
8298.655528,7465.948712,7465.948712,DRK
7702.579366,7465.726169,7465.726169,PLD
8248.905886,7463.117043,7463.117043,GNB
8243.817472,7459.508005,7459.508005,DRK
8177.697049,7458.914595,7458.914595,DRK
8005.960639,7454.294214,7454.294214,GNB
8115.064113,7452.991684,7452.991684,DRK
8190.590151,7452.783918,7452.783918,DRK
8047.27575,7451.989538,7451.989538,DRK
8271.310443,7451.634457,7451.634457,DRK
8060.075895,7450.984793,7450.984793,DRK
7747.494785,7448.850352,7448.850352,GNB
7784.615687,7443.764871,7443.764871,PLD
8048.505784,7443.209662,7443.209662,GNB
8028.279154,7440.796115,7440.796115,GNB
7923.498626,7439.670659,7439.670659,GNB
7741.587175,7437.601558,7437.601558,DRK
7907.961362,7437.557507,7437.557507,DRK
8114.799543,7437.194509,7437.194509,DRK
7946.217667,7436.321957,7436.321957,GNB
8119.132437,7435.92206,7435.92206,GNB
7870.410648,7434.40775,7434.40775,GNB
7728.351789,7431.350215,7431.350215,PLD
7938.347302,7431.060058,7431.060058,DRK
8184.054587,7429.706972,7429.706972,GNB
8072.910573,7429.666178,7429.666178,DRK
7931.74757,7427.456828,7427.456828,GNB
7832.42053,7426.64095,7426.64095,DRK
7938.34661,7423.755076,7423.755076,DRK
