aDPS,rDPS,nDPS,Class
11352.60017,11044.1729,11044.1729,BLM
11574.34191,11043.80749,11043.80749,BLM
11698.53782,11039.94086,11039.94086,BLM
11421.28311,11036.51237,11036.51237,BLM
11610.63814,11035.0841,11035.0841,BLM
11541.5067,11034.50755,11034.50755,BLM
11641.90152,11033.14344,11033.14344,BLM
11547.82491,11028.01051,11028.01051,BLM
11488.60349,11019.90157,11019.90157,BLM
11447.86964,11015.43,11015.43,BLM
11372.55095,11008.4344,11008.4344,BLM
11623.47739,11008.35291,11008.35291,BLM
11681.07968,11007.41251,11007.41251,BLM
11424.35838,11007.23943,11007.23943,BLM
11555.68632,11004.23397,11004.23397,BLM
10468.66435,11004.16084,10078.23247,RDM
11376.60288,11004.02038,11004.02038,BLM
11377.27514,11002.18863,11002.18863,BLM
11661.86713,11000.47138,11000.47138,BLM
11676.91237,11000.12864,11000.12864,BLM
11095.32539,10998.1546,10280.3929,SMN
11355.55648,10996.61697,10996.61697,BLM
11879.82355,10995.1881,10995.1881,BLM
11100.06169,10990.39487,10314.73311,SMN
11219.61878,10990.17171,10990.17171,BLM
11257.46731,10987.95588,10987.95588,BLM
11411.59559,10987.72771,10987.72771,BLM
11345.01758,10984.4544,10984.4544,BLM
11511.25298,10982.53185,10982.53185,BLM
11525.78875,10980.44435,10980.44435,BLM
11539.90765,10979.2887,10979.2887,BLM
11468.6398,10977.99529,10977.99529,BLM
11521.00233,10970.67532,10970.67532,BLM
11895.25528,10968.23272,10968.23272,BLM
11615.54238,10967.12885,10967.12885,BLM
11334.27054,10965.61673,10965.61673,BLM
11406.9032,10962.7236,10962.7236,BLM
11381.14662,10962.42558,10962.42558,BLM
11484.78221,10962.30883,10962.30883,BLM
10698.43501,10937.87543,10221.70461,SMN
10813.70722,10936.88184,10352.39776,SMN
11236.18467,10929.23227,10236.77186,SMN
10355.62039,10923.35013,9932.712873,RDM
10516.72238,10919.93055,9944.556689,RDM
11118.01447,10913.01816,10213.16183,SMN
10658.65916,10910.195,10019.82011,RDM
10929.91812,10909.69078,10227.32549,SMN
11195.92395,10899.74936,10212.77717,SMN
10902.5931,10894.07053,10191.21654,SMN
11030.72374,10893.68999,10274.38084,SMN
10367.64941,10890.79551,9989.190641,RDM
10870.19813,10889.41786,10219.89062,SMN
10570.46163,10885.73759,10163.4243,SMN
10668.91541,10881.70817,10025.38146,RDM
10820.69502,10881.49195,10168.21354,SMN
10811.66032,10875.18194,10202.39538,SMN
10566.61313,10863.75521,10178.10484,SMN
10788.96252,10861.61697,10182.59263,SMN
10864.76036,10849.52134,10265.01014,SMN
10650.15,10844.37293,10230.05627,SMN
10633.63602,10843.76841,10129.06208,SMN
10707.24565,10835.55413,10131.46843,SMN
10777.78387,10833.6347,10128.16568,SMN
10372.22353,10833.35202,9917.795206,RDM
10502.87258,10833.01451,9943.093527,RDM
10863.87136,10830.10407,10141.92723,SMN
10255.67114,10821.83185,10016.17842,RDM
10350.26202,10820.36032,9845.875841,RDM
10889.86967,10816.84664,10133.23926,SMN
10698.43471,10811.45291,10119.27908,SMN
10921.92648,10804.9854,10122.28388,SMN
10171.93484,10803.65987,9928.481323,RDM
10639.66262,10803.61972,10001.59209,RDM
10663.6268,10795.17673,10173.16182,SMN
10457.47066,10793.339,9905.431638,RDM
10573.33031,10792.82682,10072.10569,SMN
10216.54362,10791.36558,9951.019292,RDM
11211.8754,10790.2023,10131.73151,SMN
10545.4572,10784.71914,9947.847971,RDM
10681.10511,10783.91481,10073.56395,SMN
10485.177,10778.42068,9954.559873,RDM
10531.24418,10772.15761,10073.75984,SMN
10847.86345,10770.38041,10097.96678,SMN
10335.88639,10766.07912,9898.373667,RDM
10648.83858,10765.40712,10085.222,SMN
11105.66147,10763.6268,10017.65982,SMN
10581.88009,10763.45213,9929.287194,RDM
11000.10496,10757.00613,10204.75034,SMN
11066.29479,10756.83257,10067.3758,SMN
10690.93482,10755.83546,10052.44082,SMN
10864.79608,10754.90321,10055.03049,SMN
10413.84358,10754.3535,9754.565201,RDM
10653.44868,10743.5112,10030.7134,SMN
10345.61215,10739.56244,9799.354401,RDM
10338.51724,10738.46241,9790.232437,RDM
10561.84704,10736.86671,10030.54407,SMN
10608.40208,10734.3319,10042.53029,SMN
10182.25129,10733.62053,9867.877482,RDM
10716.24878,10729.08828,10014.13662,SMN
10674.75772,10728.25324,10004.64568,SMN
10259.60714,10726.4223,9864.227848,RDM
10250.13456,10723.07298,9889.700373,RDM
10835.83665,10721.50055,10065.77605,SMN
10387.07437,10718.99926,9749.785635,RDM
10420.30266,10717.71587,10016.39729,SMN
10588.4069,10717.38823,10073.7617,SMN
10874.1729,10717.2914,10041.22556,SMN
11007.96022,10717.23191,10060.52789,SMN
10716.47762,10716.71993,10030.21662,SMN
10549.39376,10715.68888,9859.318068,RDM
10327.01562,10712.71316,9775.510609,RDM
10796.57536,10705.25283,10027.51755,SMN
10255.49925,10705.21697,9905.568419,RDM
10322.00728,10704.48572,10019.15326,SMN
10687.69453,10704.14969,10057.70563,SMN
10681.64413,10700.11368,10200.95679,SMN
10302.73411,10696.89805,9995.945871,SMN
10647.03318,10696.59921,9814.572793,RDM
10350.16429,10694.8655,10166.2741,SMN
10596.22153,10692.26302,10002.12211,SMN
10804.52021,10689.57729,9965.084046,SMN
10553.38935,10688.19156,10068.37482,SMN
10911.55051,10687.78584,9978.811888,SMN
10446.22132,10687.61048,9762.418698,RDM
10584.04231,10687.27772,9994.63042,SMN
10707.37823,10685.22603,9982.614015,SMN
10221.36138,10683.97476,9905.400736,RDM
10422.80502,10683.64787,10009.70833,SMN
10586.92897,10682.15826,9965.027166,SMN
10901.22019,10678.89713,9992.489846,SMN
10766.90154,10678.87014,9980.018883,SMN
10673.89942,10678.54924,10046.93619,SMN
10545.0873,10677.95526,9959.62387,RDM
10338.77846,10676.0198,9968.300987,SMN
10400.24083,10675.03141,9812.470143,RDM
10248.04578,10674.84694,9779.51103,RDM
10428.88156,10673.25735,9788.238659,RDM
10320.61399,10670.48459,9744.135028,RDM
10611.38327,10669.35623,9953.914568,SMN
10582.81882,10667.26114,10084.60154,SMN
10514.98472,10665.57706,10053.77315,SMN
10704.48829,10665.18955,10010.84941,SMN
10288.8388,10664.05272,9688.273265,RDM
10385.4282,10663.64777,9981.312074,SMN
10172.54494,10663.27611,9660.046975,RDM
10294.29394,10661.84916,9800.029986,RDM
10673.31068,10658.77204,10077.22503,SMN
10433.03826,10658.11553,9981.305466,SMN
10660.15089,10657.70621,9969.803553,SMN
10863.76698,10656.36462,9945.83868,SMN
10722.28163,10653.61598,9996.076421,SMN
10778.09257,10650.17167,9974.44297,SMN
10687.26467,10647.6651,9987.785754,SMN
10255.50933,10647.55784,9953.679623,SMN
10613.46802,10643.91089,9985.750678,SMN
10058.82282,10642.08946,9842.900098,RDM
10938.6361,10641.5136,10031.84865,SMN
10393.04693,10641.32322,9713.040687,RDM
10802.28848,10640.16687,10034.71531,SMN
10291.63051,10639.81973,9878.463394,RDM
10130.0102,10638.17035,9759.069664,RDM
10766.1717,10638.13524,9929.81969,SMN
10273.39137,10634.48189,9977.815567,SMN
10919.19833,10634.35005,9948.730831,SMN
10290.35687,10633.15999,9765.435667,RDM
10563.81586,10631.68834,9921.20848,SMN
10543.93769,10631.57831,9935.432852,SMN
10756.4463,10631.16003,9935.666315,SMN
10488.86934,10630.99142,9996.573006,SMN
10361.37335,10630.92774,9916.412176,SMN
10413.07996,10630.79821,9987.766108,SMN
10438.39264,10630.50938,10025.92704,SMN
10185.91739,10627.96619,9802.69299,RDM
10631.58119,10627.90305,9986.110548,SMN
10658.72664,10627.69288,10063.39082,SMN
10336.94529,10627.6526,9726.537876,RDM
10430.01906,10626.64709,9910.229734,SMN
10226.74621,10625.50836,9728.96359,RDM
10833.82801,10625.37568,9932.266931,SMN
10301.76539,10624.68353,9734.38593,RDM
10095.48227,10623.92841,9888.128488,RDM
10635.22701,10621.2406,9928.815533,SMN
10300.42816,10619.4484,9701.026234,RDM
10709.67424,10618.08827,9934.600769,SMN
10562.74353,10614.22939,9815.199878,RDM
10078.94443,10613.76442,9644.544376,RDM
10484.90945,10613.2062,9764.915211,RDM
9997.97469,10609.61303,9708.222719,RDM
10323.38995,10609.22151,9681.093315,RDM
10263.18443,10602.02327,9861.639787,RDM
10240.57586,10600.5379,9691.860136,RDM
10216.19908,10598.85747,9703.366614,RDM
10024.10944,10598.11155,9620.403632,RDM
10068.16588,10591.22772,9698.412175,RDM
10314.39586,10590.54223,9773.091707,RDM
10172.83839,10588.16505,9705.771426,RDM
10634.97632,10588.08055,9741.836953,RDM
10188.76467,10583.12758,9745.903196,RDM
10369.36705,10581.67646,9695.959938,RDM
10357.56554,10577.18876,9751.429412,RDM
10138.83837,10576.89125,9742.347669,RDM
10225.76512,10576.07692,9753.06426,RDM
10238.7931,10573.67806,9739.788385,RDM
10308.63948,10572.48755,9659.745153,RDM
10151.5764,10572.37697,9646.631167,RDM
10364.59582,10571.78715,9712.90191,RDM
10303.8498,10570.28558,9786.017637,RDM
10045.98514,10569.72409,9694.507578,RDM
10627.21294,10569.68101,9705.52224,RDM
10062.21341,10568.82284,9621.943171,RDM
10323.38749,10567.78285,9781.137639,RDM
10170.73697,10561.41042,9641.028773,RDM
10386.8623,10557.02122,9690.05402,RDM
10181.89063,10554.79177,9650.666473,RDM
10144.25252,10554.57047,9652.378568,RDM
10214.53305,10553.27356,9591.206305,RDM
9897.840128,10550.25719,9580.087906,RDM
10114.91551,10550.12881,9598.662806,RDM
10066.32448,10549.52659,9758.67938,RDM
10010.87464,10547.87113,9624.610756,RDM
10094.49771,10544.53993,9741.109581,RDM
9831.759256,10543.24756,9595.94164,RDM
10051.75429,10541.5259,9769.44597,RDM
9914.220686,10540.1611,9700.545226,RDM
10058.60572,10536.41828,9595.405825,RDM
10134.7216,10535.27109,9620.312246,RDM
9950.022135,10534.81104,9724.018021,RDM
9897.675888,10533.53874,9720.163464,RDM
10153.41437,10532.72198,9665.705036,RDM
9829.646688,10531.49777,9736.662223,RDM
9956.033831,10531.31382,9578.044067,RDM
10010.3318,10529.70159,9618.150243,RDM
11774.11086,11348.84977,11348.84977,BLM
11928.63023,11348.75836,11348.75836,BLM
11731.3454,11331.16949,11331.16949,BLM
11739.49132,11321.99602,11321.99602,BLM
11835.11991,11318.29258,11318.29258,BLM
12165.82321,11299.03427,11299.03427,BLM
11685.63192,11292.78167,11292.78167,BLM
12067.58371,11288.79922,11288.79922,BLM
11718.27746,11249.37481,11249.37481,BLM
11616.64565,11248.20008,11248.20008,BLM
11768.0049,11243.94178,11243.94178,BLM
11473.23548,11222.35734,11222.35734,BLM
11749.13775,11212.62354,11212.62354,BLM
11849.06415,11187.28904,11187.28904,BLM
11445.33357,11181.46942,11181.46942,BLM
11578.46165,11178.2834,11178.2834,BLM
11517.82697,11157.96424,11157.96424,BLM
11728.7415,11152.76161,11152.76161,BLM
11485.33371,11143.84269,11143.84269,BLM
11602.47294,11142.41687,11142.41687,BLM
11324.4203,11136.69523,11136.69523,BLM
11532.84314,11131.65642,11131.65642,BLM
11500.72049,11114.71218,11114.71218,BLM
11816.10526,11101.82835,11101.82835,BLM
11729.60439,11094.99078,11094.99078,BLM
11861.95782,11092.04594,11092.04594,BLM
11303.91251,11079.48346,11079.48346,BLM
11659.56266,11078.69148,11078.69148,BLM
11807.50261,11069.57044,11069.57044,BLM
11578.77434,11063.3132,11063.3132,BLM
11719.80755,11061.67421,11061.67421,BLM
11540.72317,11055.91352,11055.91352,BLM
11755.00342,11051.88901,11051.88901,BLM
11565.28031,11047.17308,11047.17308,BLM
11444.54907,11040.31235,11040.31235,BLM
11768.90415,11039.56636,11039.56636,BLM
11500.98262,11023.80239,11023.80239,BLM
11704.57289,11023.26166,11023.26166,BLM
11958.49848,11021.05651,11021.05651,BLM
11575.69526,11016.23459,11016.23459,BLM
11559.7651,11015.08264,11015.08264,BLM
10563.51354,11011.5008,10126.34343,RDM
11381.61957,11007.16896,11007.16896,BLM
11212.80026,11005.36173,11005.36173,BLM
11606.06526,11002.84523,11002.84523,BLM
11495.58878,10992.18785,10992.18785,BLM
11672.07662,10988.10584,10988.10584,BLM
11399.46142,10986.42883,10986.42883,BLM
11584.56743,10986.15211,10986.15211,BLM
10849.95643,10982.52808,10194.79157,SMN
11748.12132,10981.15615,10981.15615,BLM
11445.98545,10976.32771,10976.32771,BLM
11759.7449,10974.63056,10974.63056,BLM
11527.13334,10971.47713,10971.47713,BLM
10628.02589,10969.82417,10046.8631,RDM
11445.20592,10964.88126,10964.88126,BLM
11159.32203,10961.44232,10961.44232,BLM
11327.1345,10960.06472,10960.06472,BLM
11550.18534,10951.73017,10951.73017,BLM
11146.93871,10947.6433,10947.6433,BLM
11778.49564,10947.64285,10947.64285,BLM
11364.91257,10941.21833,10941.21833,BLM
11501.64528,10940.40654,10940.40654,BLM
11708.84112,10932.14096,10932.14096,BLM
11486.81928,10931.50623,10931.50623,BLM
11464.71148,10927.91171,10927.91171,BLM
11236.14836,10927.12514,10156.88168,SMN
11498.31769,10923.232,10923.232,BLM
11256.79702,10921.89223,10921.89223,BLM
11274.67694,10921.32959,10921.32959,BLM
10477.03177,10917.81404,10064.83589,RDM
11601.98973,10917.35012,10917.35012,BLM
11397.70926,10913.59672,10913.59672,BLM
11453.14869,10908.22464,10908.22464,BLM
11725.22839,10903.62445,10903.62445,BLM
11030.05112,10902.2618,10902.2618,BLM
11271.6619,10902.17639,10902.17639,BLM
11394.80125,10901.95023,10901.95023,BLM
10569.61778,10901.77664,9982.406225,RDM
11430.07583,10900.51649,10900.51649,BLM
11411.97432,10900.12228,10900.12228,BLM
11225.99037,10897.22017,10132.07367,SMN
11378.1538,10894.6208,10894.6208,BLM
11583.7326,10887.46972,10887.46972,BLM
11665.95277,10886.74703,10886.74703,BLM
11588.73304,10885.52799,10885.52799,BLM
11501.52629,10883.48997,10883.48997,BLM
11436.67653,10878.14174,10878.14174,BLM
10376.01106,10877.56596,9871.158509,RDM
11448.06924,10877.43942,10877.43942,BLM
11432.11941,10874.56853,10874.56853,BLM
11392.68278,10873.7999,10873.7999,BLM
10716.15418,10867.93871,10111.87673,SMN
10935.74757,10867.15265,10867.15265,BLM
11271.31474,10865.47546,10865.47546,BLM
11438.52938,10862.37409,10862.37409,BLM
11660.30387,10860.49669,10860.49669,BLM
11247.88135,10859.0303,10859.0303,BLM
10942.6654,10858.5142,10858.5142,BLM
10543.6593,10855.59672,9951.33851,RDM
11361.45566,10854.52313,10854.52313,BLM
10338.06905,10854.28564,9916.62323,RDM
11478.6222,10851.93607,10851.93607,BLM
11596.11645,10848.50959,10848.50959,BLM
11593.07421,10847.72901,10847.72901,BLM
11690.01178,10845.94939,10845.94939,BLM
11450.17505,10843.68107,10843.68107,BLM
10979.91962,10837.60086,10837.60086,BLM
11298.5529,10837.46239,10837.46239,BLM
11785.42537,10835.4401,10835.4401,BLM
10796.31315,10832.11655,10194.01358,SMN
11153.54143,10831.02937,10831.02937,BLM
10641.11966,10820.43431,10101.21121,SMN
10863.64517,10819.93351,10073.04236,SMN
10267.79603,10819.87847,9895.873579,RDM
10724.59267,10814.9099,10102.79553,SMN
10453.5546,10813.25944,9897.261632,RDM
10276.41947,10809.80637,9944.950698,RDM
10301.70038,10793.98103,9886.609563,RDM
10589.91752,10786.80031,10076.3842,SMN
10331.70411,10775.61718,9977.474148,RDM
11155.01285,10774.33754,10048.33918,SMN
10734.51249,10765.0476,9922.146412,RDM
10962.09498,10764.72499,10041.12129,SMN
11118.51756,10756.4535,10039.32283,SMN
10243.48204,10752.42887,9845.37339,RDM
10225.18752,10752.17409,9896.732974,RDM
10691.94237,10750.91905,10104.53678,SMN
10256.22107,10750.47613,9896.252156,RDM
10294.36974,10748.38909,9965.544908,RDM
10297.76258,10739.78561,9948.320024,RDM
10755.0619,10735.65281,9981.22939,SMN
10363.48075,10727.41827,9859.245173,RDM
10264.29999,10713.95965,9769.312824,RDM
10422.08882,10713.23747,10045.81469,SMN
10886.17223,10710.72899,10022.04007,SMN
10177.34005,10706.7375,9927.732051,RDM
10698.52195,10706.64756,9977.052354,RDM
10597.41553,10704.72187,9970.516367,SMN
10137.48001,10703.15386,9745.880365,RDM
10416.65897,10701.14683,9792.361745,RDM
10363.82454,10696.88983,9828.298675,RDM
10537.95175,10691.83684,9957.282526,SMN
10755.64562,10687.7408,10048.64789,SMN
10358.56985,10684.69719,9975.818292,SMN
10339.76735,10676.06918,9955.149534,RDM
10631.7412,10676.01303,9975.747084,SMN
10594.10961,10674.82696,9770.899368,RDM
10057.75733,10673.6384,9820.648695,RDM
10402.94126,10673.47346,9797.315323,RDM
10618.63179,10670.68688,9950.83682,SMN
10069.03125,10668.85122,9846.661832,RDM
10191.63502,10668.71606,9836.652176,RDM
10214.25075,10666.78664,9851.819816,RDM
10482.27037,10652.44337,9904.16753,RDM
10200.02772,10650.06919,9924.20644,SMN
10615.27428,10649.48058,9900.517471,SMN
10670.15379,10648.61447,9950.577794,SMN
10482.27262,10648.19763,9922.820394,SMN
10458.80654,10647.58289,9868.816016,RDM
10104.61714,10645.88271,9818.676478,RDM
10560.07361,10638.51258,9919.893193,SMN
10150.3304,10638.3777,9871.111869,RDM
10125.01617,10636.66315,9752.696786,RDM
10230.70502,10636.43325,9684.405211,RDM
10396.73988,10634.23299,9906.17378,SMN
10722.77351,10630.04464,9958.222863,SMN
10411.55079,10628.69496,10007.12743,SMN
10673.61463,10625.63973,9923.869505,SMN
10604.11863,10623.68238,9955.33061,SMN
10258.65989,10623.37559,9748.500886,RDM
10431.90753,10620.56047,9954.523128,SMN
10246.62166,10620.06304,9758.120851,RDM
10598.30623,10619.98377,9867.357887,SMN
10385.94445,10617.10048,9703.920672,RDM
10534.61222,10616.54364,9944.085853,SMN
10709.3086,10615.41625,9983.586269,SMN
10354.13885,10613.90125,9952.554984,SMN
10537.02708,10613.2851,9856.649509,SMN
10398.53989,10611.75357,9978.352207,SMN
10333.02399,10611.69911,9698.548262,RDM
10402.57739,10605.72873,9910.753146,SMN
10479.16276,10603.93822,9945.668528,SMN
10642.39058,10602.65221,9975.566315,SMN
10661.52016,10600.39831,9941.346012,SMN
10173.04718,10600.36882,9767.142631,RDM
10382.50579,10599.54487,9950.327417,SMN
10223.76535,10598.97891,9662.071416,RDM
10484.9912,10597.79185,9880.290541,SMN
10250.2582,10597.79018,9786.365174,RDM
10447.05021,10595.94529,9714.448624,RDM
10568.85117,10594.33806,10012.88327,SMN
10331.90888,10592.16154,9644.851191,RDM
10433.80302,10589.36841,9838.327353,RDM
10209.2493,10581.46954,9760.362557,RDM
10497.03476,10578.83031,9908.247905,SMN
10035.29664,10578.55831,9637.220334,RDM
10111.93195,10575.46251,9739.143936,RDM
10372.15965,10574.91599,9696.415604,RDM
10622.38339,10574.64883,9966.681778,SMN
10507.24799,10573.69636,9858.548076,SMN
10369.28592,10573.67997,9827.036754,RDM
10213.3716,10573.04211,9831.150343,RDM
10288.45457,10572.70494,9880.813678,SMN
10323.58086,10572.00184,9926.350051,SMN
10137.50658,10571.65444,9715.106778,RDM
10468.11068,10571.43086,9787.020975,RDM
10262.90136,10569.35343,9918.773345,SMN
10721.39049,10569.07505,9770.314562,RDM
10551.81458,10567.97247,9977.072077,SMN
10405.58134,10567.3571,9879.727054,SMN
10312.57594,10565.08142,9876.4837,SMN
10618.81792,10564.04462,9868.057488,SMN
9982.039724,10563.28875,9703.496892,RDM
10211.57465,10562.56765,9786.027841,RDM
10435.32507,10562.3815,9861.900863,SMN
10616.9405,10562.28511,9877.773463,SMN
10262.03965,10561.40843,9677.181797,RDM
10552.44676,10560.01378,9954.838492,SMN
10240.41197,10559.40421,9608.395681,RDM
10421.39774,10558.85498,9787.770066,RDM
10407.07359,10558.84961,9747.706459,RDM
10445.5607,10558.78245,9872.415092,SMN
10577.50864,10558.64563,9864.98912,SMN
10639.79961,10556.46479,9753.629905,RDM
10137.21301,10556.43981,9733.200195,RDM
10128.94194,10555.30968,9656.393168,RDM
10319.1853,10555.20282,9805.199017,RDM
10241.26881,10554.32473,9702.327153,RDM
10155.38159,10554.18155,9772.825488,RDM
10303.68287,10554.13507,9860.498497,SMN
10228.97527,10548.8657,9949.953718,SMN
10260.89688,10545.62924,9670.020891,RDM
10044.50617,10543.78319,9625.900453,RDM
10241.50202,10543.73337,9950.663685,SMN
10069.0197,10542.90461,9685.814007,RDM
10391.39268,10540.78904,9880.246982,SMN
10383.48497,10540.57894,9653.358825,RDM
10023.83848,10537.06814,9615.917456,RDM
10132.25578,10535.19037,9640.89972,RDM
10259.10066,10533.7404,9635.648671,RDM
10432.16341,10533.61867,9802.443766,SMN
10236.63686,10531.65411,9595.077715,RDM
10386.9716,10531.63745,9851.858148,SMN
10151.39186,10530.54365,9829.796633,RDM
10231.30596,10530.15733,9629.284441,RDM
10178.11505,10529.85344,9696.705994,RDM
10029.1005,10529.37021,9751.109124,RDM
10477.49863,10528.52103,9819.076381,SMN
10132.36603,10527.73794,9854.30173,SMN
10278.85195,10526.98585,9877.319524,SMN
10350.43697,10526.76201,9662.748861,RDM
10682.18806,10526.44035,9881.491571,SMN
10630.33011,10526.26608,9872.534813,SMN
10111.48727,10525.79463,9680.926743,RDM
10313.87488,10521.93824,9905.300113,SMN
10549.51856,10520.31662,9885.666231,SMN
10365.07096,10519.74205,9832.032008,SMN
10024.89334,10515.602,9682.570938,RDM
10250.08277,10515.35237,9741.729008,RDM
10071.31421,10515.17849,9688.691369,RDM
10197.3428,10513.42399,9744.516766,RDM
10078.60461,10512.73247,9596.352162,RDM
10475.99636,10512.18216,9870.001121,SMN
10439.55135,10511.8023,9666.898275,RDM
10199.39523,10511.76533,9688.911008,RDM
10252.52707,10511.39543,9634.067611,RDM
10209.2135,10509.62879,9831.842417,SMN
10486.76387,10509.59245,9752.401694,SMN
10248.10637,10509.42437,9810.530975,SMN
10363.4365,10509.14155,9947.335759,SMN
9950.044124,10508.18838,9561.099672,RDM
10509.44553,10506.01067,9826.034622,SMN
10176.90567,10504.27949,9926.042604,SMN
10581.59515,10504.02347,9867.25119,SMN
10342.28038,10501.61326,9615.708866,RDM
9988.889378,10501.3948,9635.024338,RDM
10211.58267,10500.43038,9844.457334,SMN
10091.67919,10499.66962,9776.605422,SMN
10024.8801,10498.81763,9665.341456,RDM
10067.9018,10498.4898,9658.500525,RDM
10345.25482,10498.10225,9703.482013,RDM
10384.97125,10497.03487,9659.686676,RDM
10686.9658,10495.95678,9842.072233,SMN
10627.66499,10495.41068,9835.629709,SMN
10488.01387,10493.98303,9805.404158,SMN
10304.31726,10492.97275,9899.135096,SMN
9883.439093,10492.05331,9607.928776,RDM
10559.57347,10491.52475,9905.437795,SMN
10542.17675,10491.30173,9853.219967,SMN
10188.68621,10491.25657,9767.961294,SMN
10066.98077,10490.97792,9705.286622,RDM
10495.58083,10490.71734,9825.094672,SMN
10416.15015,10489.34968,9799.145415,SMN
10428.9921,10489.20493,9811.123063,SMN
10145.55187,10485.78817,9791.389943,SMN
10214.6823,10485.32131,9830.123305,SMN
10189.95242,10481.67378,9770.851635,SMN
10305.82888,10480.46378,9774.053732,SMN
10191.01951,10479.10195,9864.092073,SMN
